image,camera,participant_id,file_id,annotation_id,chunk_id,activity,obj_class,split,src_split,frame
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann60__ch1.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,60,1,eating,food,val,train,19570
a_column_co_driver__run2_2018-05-30-11-34-54.ids_2__vp13__ann48__ch15.jpg,a_column_co_driver,13,vp13/run2_2018-05-30-11-34-54.ids_2,48,15,eating,food,train,test,22606
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann115__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,115,0,eating,food,train,test,43716
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann30__ch1.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,30,1,eating,food,train,test,17569
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann78__ch6.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,78,6,eating,food,val,train,37728
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann42__ch13.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,42,13,eating,food,train,train,19560
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann93__ch13.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,93,13,eating,food,test,val,35493
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann69__ch3.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,69,3,eating,food,val,train,20809
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann54__ch0.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,54,0,eating,food,test,train,17389
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann82__ch0.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,82,0,eating,food,train,test,20297
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann78__ch6.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,78,6,eating,food,train,train,40274
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann101__ch3.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,101,3,eating,food,train,train,47978
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann49__ch30.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,49,30,eating,food,train,test,23626
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann50__ch0.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,50,0,eating,food,train,train,22593
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann75__ch4.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,75,4,eating,food,test,train,19736
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann95__ch1.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,95,1,eating,food,train,test,32888
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann76__ch2.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,76,2,preparing_food,food,train,train,39503
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann17__ch1.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,17,1,eating,food,train,train,9261
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann92__ch1.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,92,1,eating,food,train,train,31575
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann90__ch21.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,90,21,eating,food,test,val,40032
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann23__ch2.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,23,2,preparing_food,food,test,train,9843
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann109__ch0.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,109,0,preparing_food,food,train,train,28471
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann53__ch7.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,53,7,eating,food,train,test,25654
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann51__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,51,0,eating,food,train,test,24073
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann53__ch6.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,53,6,eating,food,train,test,25565
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann92__ch9.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,92,9,eating,food,train,train,32296
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann16__ch5.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,16,5,eating,food,test,val,10959
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann80__ch6.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,80,6,eating,food,test,val,31853
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann38__ch2.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,38,2,eating,food,train,train,20017
a_column_co_driver__run2_2018-05-23-11-05-00.ids_2__vp6__ann30__ch9.jpg,a_column_co_driver,6,vp6/run2_2018-05-23-11-05-00.ids_2,30,9,eating,food,train,train,15638
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann58__ch23.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,58,23,eating,food,val,train,31116
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann39__ch14.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,39,14,eating,food,train,test,22929
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann93__ch11.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,93,11,eating,food,test,val,35313
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann47__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,47,0,eating,food,train,test,20797
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann123__ch5.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,123,5,eating,food,train,test,46077
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann80__ch0.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,80,0,eating,food,train,train,40766
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann16__ch5.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,16,5,eating,food,val,train,7869
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann90__ch34.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,90,34,eating,food,test,val,41200
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann102__ch3.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,102,3,preparing_food,food,train,train,27378
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann104__ch0.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,104,0,eating,food,train,train,48303
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann25__ch1.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,25,1,preparing_food,food,test,train,10049
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann58__ch33.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,58,33,eating,food,val,train,32010
a_column_co_driver__run2_2018-05-30-11-34-54.ids_2__vp13__ann48__ch7.jpg,a_column_co_driver,13,vp13/run2_2018-05-30-11-34-54.ids_2,48,7,eating,food,train,test,21905
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann80__ch0.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,80,0,eating,food,train,test,20089
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann11__ch4.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,11,4,eating,food,val,train,9205
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann9__ch4.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,9,4,eating,food,train,train,11616
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann90__ch12.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,90,12,eating,food,test,val,39218
a_column_co_driver__run2_2018-05-23-11-05-00.ids_2__vp6__ann65__ch0.jpg,a_column_co_driver,6,vp6/run2_2018-05-23-11-05-00.ids_2,65,0,eating,food,train,train,29607
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann69__ch0.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,69,0,eating,food,val,train,20541
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann49__ch4.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,49,4,eating,food,train,test,21294
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann104__ch6.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,104,6,eating,food,test,val,40875
a_column_co_driver__run1_2018-05-30-13-05-35.ids_2__vp15__ann18__ch4.jpg,a_column_co_driver,15,vp15/run1_2018-05-30-13-05-35.ids_2,18,4,eating,food,train,val,9516
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann93__ch37.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,93,37,eating,food,test,val,37643
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann93__ch0.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,93,0,eating,food,test,val,34320
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann85__ch15.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,85,15,eating,food,train,train,34594
a_column_co_driver__run2_2018-05-30-11-34-54.ids_2__vp13__ann48__ch0.jpg,a_column_co_driver,13,vp13/run2_2018-05-30-11-34-54.ids_2,48,0,eating,food,train,test,21274
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann38__ch9.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,38,9,eating,food,train,train,20654
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann73__ch0.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,73,0,preparing_food,food,train,test,29508
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann80__ch3.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,80,3,eating,food,train,train,41037
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann34__ch4.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,34,4,eating,food,train,test,18604
a_column_co_driver__run2_2018-05-23-11-05-00.ids_2__vp6__ann30__ch5.jpg,a_column_co_driver,6,vp6/run2_2018-05-23-11-05-00.ids_2,30,5,eating,food,train,train,15278
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann102__ch2.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,102,2,preparing_food,food,train,train,27296
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann85__ch9.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,85,9,eating,food,train,train,34051
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann48__ch1.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,48,1,eating,food,train,train,22385
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann39__ch3.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,39,3,eating,food,train,test,21941
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann119__ch5.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,119,5,eating,food,train,test,44425
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann85__ch13.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,85,13,eating,food,train,train,34412
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann34__ch5.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,34,5,eating,food,train,test,18690
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann17__ch11.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,17,11,eating,food,train,train,10158
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann16__ch1.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,16,1,eating,food,val,train,7507
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann80__ch4.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,80,4,eating,food,test,val,31674
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann58__ch3.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,58,3,eating,food,val,train,29314
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann41__ch1.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,41,1,eating,food,train,train,19875
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann49__ch26.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,49,26,eating,food,train,test,23267
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann42__ch7.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,42,7,eating,food,train,train,19021
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann70__ch8.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,70,8,eating,food,train,test,17945
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann16__ch4.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,16,4,eating,food,train,train,9848
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann58__ch7.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,58,7,eating,food,val,train,29677
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann38__ch1.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,38,1,eating,food,train,train,19926
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann80__ch1.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,80,1,eating,food,train,test,20147
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann90__ch5.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,90,5,eating,food,train,train,29357
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann17__ch0.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,17,0,eating,food,train,train,9170
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann39__ch0.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,39,0,eating,food,train,test,21673
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann121__ch8.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,121,8,eating,food,train,test,45385
a_column_co_driver__run1_2018-05-30-13-05-35.ids_2__vp15__ann18__ch6.jpg,a_column_co_driver,15,vp15/run1_2018-05-30-13-05-35.ids_2,18,6,eating,food,train,val,9663
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann60__ch0.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,60,0,eating,food,val,train,19481
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann123__ch1.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,123,1,eating,food,train,test,45715
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann125__ch4.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,125,4,eating,food,train,test,46689
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann85__ch1.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,85,1,eating,food,train,train,33331
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann39__ch2.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,39,2,eating,food,train,test,21852
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann111__ch2.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,111,2,eating,food,train,test,43401
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann90__ch16.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,90,16,eating,food,test,val,39576
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann39__ch1.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,39,1,eating,food,train,test,21763
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann84__ch1.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,84,1,preparing_food,food,train,train,42052
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann93__ch38.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,93,38,eating,food,test,val,37733
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann78__ch9.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,78,9,eating,food,train,train,40542
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann93__ch18.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,93,18,eating,food,test,val,35938
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann105__ch1.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,105,1,eating,food,train,test,41064
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann49__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,49,0,eating,food,train,test,20936
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann9__ch0.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,9,0,eating,food,train,train,11277
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann58__ch4.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,58,4,eating,food,val,train,29404
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann119__ch1.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,119,1,eating,food,train,test,44081
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann26__ch5.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,26,5,eating,food,train,train,16999
a_column_co_driver__run2_2018-05-24-14-08-46.ids_2__vp10__ann100__ch1.jpg,a_column_co_driver,10,vp10/run2_2018-05-24-14-08-46.ids_2,100,1,preparing_food,food,train,train,34933
a_column_co_driver__run2_2018-05-24-14-08-46.ids_2__vp10__ann91__ch1.jpg,a_column_co_driver,10,vp10/run2_2018-05-24-14-08-46.ids_2,91,1,eating,food,train,train,33343
a_column_co_driver__run2b_2018-05-22-15-50-07.ids_2__vp5__ann70__ch8.jpg,a_column_co_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_2,70,8,eating,food,train,test,27063
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann90__ch23.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,90,23,eating,food,test,val,40212
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann49__ch24.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,49,24,eating,food,train,test,23087
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann11__ch3.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,11,3,eating,food,train,train,12026
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann50__ch3.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,50,3,eating,food,train,train,22864
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann78__ch8.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,78,8,eating,food,train,train,40452
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann92__ch5.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,92,5,eating,food,train,train,31935
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann70__ch2.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,70,2,eating,food,train,test,17410
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann81__ch5.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,81,5,eating,food,val,train,24916
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann121__ch2.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,121,2,eating,food,train,test,44844
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann49__ch7.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,49,7,eating,food,train,test,21562
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann50__ch5.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,50,5,eating,food,train,train,15607
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann53__ch5.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,53,5,eating,food,train,test,25475
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann38__ch0.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,38,0,eating,food,train,train,19836
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann65__ch2.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,65,2,eating,food,train,train,29608
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann58__ch31.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,58,31,eating,food,val,train,31829
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann69__ch2.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,69,2,eating,food,val,train,20720
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann38__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,38,0,eating,food,train,test,19265
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann90__ch8.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,90,8,eating,food,test,val,38859
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann93__ch5.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,93,5,eating,food,test,val,34774
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann49__ch12.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,49,12,eating,food,train,test,22009
a_column_co_driver__run1_2018-05-30-13-05-35.ids_2__vp15__ann18__ch0.jpg,a_column_co_driver,15,vp15/run1_2018-05-30-13-05-35.ids_2,18,0,eating,food,train,val,9154
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann78__ch5.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,78,5,eating,food,val,train,37637
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann80__ch3.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,80,3,eating,food,test,val,31583
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann26__ch7.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,26,7,eating,food,val,train,10095
a_column_co_driver__run2_2018-05-24-14-08-46.ids_2__vp10__ann89__ch1.jpg,a_column_co_driver,10,vp10/run2_2018-05-24-14-08-46.ids_2,89,1,preparing_food,food,train,train,32778
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann78__ch7.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,78,7,eating,food,train,train,40363
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann119__ch4.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,119,4,eating,food,train,test,44350
