image,camera,participant_id,file_id,annotation_id,chunk_id,activity,group,src_split,frame
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann34__ch1.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,34,1,sitting_still,safe,train,13213
steering_wheel__run2_2018-05-23-11-05-00.ids_4__vp6__ann18__ch1.jpg,steering_wheel,6,vp6/run2_2018-05-23-11-05-00.ids_4,18,1,sitting_still,safe,train,10680
a_column_driver__run1_2018-05-03-14-08-31.ids_5__vp2__ann79__ch0.jpg,a_column_driver,2,vp2/run1_2018-05-03-14-08-31.ids_5,79,0,taking_off_sunglasses,safe,train,41006
steering_wheel__run1_2018-05-03-14-08-31.ids_4__vp2__ann54__ch12.jpg,steering_wheel,2,vp2/run1_2018-05-03-14-08-31.ids_4,54,12,sitting_still,safe,train,33729
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann33__ch0.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,33,0,taking_off_sunglasses,safe,val,16664
steering_wheel__run2b_2018-05-22-15-50-07.ids_4__vp5__ann93__ch13.jpg,steering_wheel,5,vp5/run2b_2018-05-22-15-50-07.ids_4,93,13,sitting_still,safe,test,33596
ceiling__run1b_2018-05-23-16-19-17.ids_3__vp9__ann42__ch1.jpg,ceiling,9,vp9/run1b_2018-05-23-16-19-17.ids_3,42,1,looking_or_moving_around (e.g. searching),safe,train,14829
steering_wheel__run1_2018-05-23-13-16-52.ids_4__vp7__ann117__ch0.jpg,steering_wheel,7,vp7/run1_2018-05-23-13-16-52.ids_4,117,0,fastening_seat_belt,safe,train,38659
steering_wheel__run2_2018-05-30-13-34-33.ids_4__vp15__ann77__ch0.jpg,steering_wheel,15,vp15/run2_2018-05-30-13-34-33.ids_4,77,0,taking_off_sunglasses,safe,val,24708
steering_wheel__run1_2018-05-24-13-44-01.ids_4__vp11__ann29__ch14.jpg,steering_wheel,11,vp11/run1_2018-05-24-13-44-01.ids_4,29,14,sitting_still,safe,test,15797
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann79__ch6.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,79,6,sitting_still,safe,train,23363
steering_wheel__run1_2018-05-29-15-21-10.ids_4__vp13__ann35__ch3.jpg,steering_wheel,13,vp13/run1_2018-05-29-15-21-10.ids_4,35,3,sitting_still,safe,test,20277
steering_wheel__run2_2018-05-22-14-25-04.ids_4__vp4__ann88__ch1.jpg,steering_wheel,4,vp4/run2_2018-05-22-14-25-04.ids_4,88,1,sitting_still,safe,train,41557
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann9__ch0.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,9,0,sitting_still,safe,train,8910
a_column_driver__run1_2018-05-24-13-44-01.ids_5__vp11__ann26__ch4.jpg,a_column_driver,11,vp11/run1_2018-05-24-13-44-01.ids_5,26,4,sitting_still,safe,test,13786
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann74__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,74,0,taking_off_sunglasses,safe,test,31114
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann132__ch5.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,132,5,sitting_still,safe,train,34584
steering_wheel__run2_2018-05-23-11-05-00.ids_4__vp6__ann45__ch19.jpg,steering_wheel,6,vp6/run2_2018-05-23-11-05-00.ids_4,45,19,sitting_still,safe,train,24824
steering_wheel__run2b_2018-05-23-13-54-07.ids_4__vp7__ann34__ch0.jpg,steering_wheel,7,vp7/run2b_2018-05-23-13-54-07.ids_4,34,0,sitting_still,safe,train,14367
a_column_co_driver__run2_2018-05-30-11-34-54.ids_2__vp13__ann74__ch32.jpg,a_column_co_driver,13,vp13/run2_2018-05-30-11-34-54.ids_2,74,32,sitting_still,safe,test,33697
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann103__ch8.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,103,8,sitting_still,safe,train,49699
ceiling__run1_2018-05-03-14-08-31.ids_3__vp2__ann52__ch0.jpg,ceiling,2,vp2/run1_2018-05-03-14-08-31.ids_3,52,0,putting_on_sunglasses,safe,train,32412
a_column_driver__run1_2018-05-29-15-21-10.ids_5__vp13__ann79__ch57.jpg,a_column_driver,13,vp13/run1_2018-05-29-15-21-10.ids_5,79,57,sitting_still,safe,test,40824
a_column_driver__run2b_2018-05-22-15-50-07.ids_5__vp5__ann58__ch4.jpg,a_column_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_5,58,4,sitting_still,safe,test,24269
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann10__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,10,0,sitting_still,safe,train,6105
ceiling__run1b_2018-05-08-08-46-01.ids_3__vp3__ann38__ch3.jpg,ceiling,3,vp3/run1b_2018-05-08-08-46-01.ids_3,38,3,sitting_still,safe,train,19888
inner_mirror__run2b_2018-05-23-13-54-07.ids_1__vp7__ann75__ch3.jpg,inner_mirror,7,vp7/run2b_2018-05-23-13-54-07.ids_1,75,3,sitting_still,safe,train,22561
steering_wheel__run1_2018-05-23-10-21-45.ids_4__vp6__ann3__ch1.jpg,steering_wheel,6,vp6/run1_2018-05-23-10-21-45.ids_4,3,1,fastening_seat_belt,safe,train,505
steering_wheel__run1_2018-05-23-10-21-45.ids_4__vp6__ann103__ch8.jpg,steering_wheel,6,vp6/run1_2018-05-23-10-21-45.ids_4,103,8,sitting_still,safe,train,49985
inner_mirror__run2_2018-05-24-17-22-26.ids_1__vp2__ann7__ch5.jpg,inner_mirror,2,vp2/run2_2018-05-24-17-22-26.ids_1,7,5,sitting_still,safe,train,7465
ceiling__run1_2018-05-22-15-10-41.ids_3__vp5__ann78__ch8.jpg,ceiling,5,vp5/run1_2018-05-22-15-10-41.ids_3,78,8,sitting_still,safe,test,32156
a_column_driver__run2_2018-05-23-11-05-00.ids_5__vp6__ann45__ch19.jpg,a_column_driver,6,vp6/run2_2018-05-23-11-05-00.ids_5,45,19,sitting_still,safe,train,24808
a_column_driver__run1b_2018-05-23-16-19-17.ids_5__vp9__ann21__ch0.jpg,a_column_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_5,21,0,sitting_still,safe,train,9468
steering_wheel__run2b_2018-05-22-15-50-07.ids_4__vp5__ann58__ch11.jpg,steering_wheel,5,vp5/run2b_2018-05-22-15-50-07.ids_4,58,11,sitting_still,safe,test,24927
ceiling__run1_2018-05-23-10-21-45.ids_3__vp6__ann68__ch1.jpg,ceiling,6,vp6/run1_2018-05-23-10-21-45.ids_3,68,1,sitting_still,safe,train,32746
ceiling__run2_2018-05-23-11-05-00.ids_3__vp6__ann45__ch1.jpg,ceiling,6,vp6/run2_2018-05-23-11-05-00.ids_3,45,1,sitting_still,safe,train,23116
a_column_co_driver__run2_2018-05-24-14-08-46.ids_2__vp10__ann27__ch15.jpg,a_column_co_driver,10,vp10/run2_2018-05-24-14-08-46.ids_2,27,15,sitting_still,safe,train,14017
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann139__ch5.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,139,5,sitting_still,safe,train,36780
steering_wheel__run1_2018-05-30-13-05-35.ids_4__vp15__ann88__ch2.jpg,steering_wheel,15,vp15/run1_2018-05-30-13-05-35.ids_4,88,2,sitting_still,safe,val,24843
a_column_driver__run1_2018-05-24-15-44-28.ids_5__vp12__ann59__ch0.jpg,a_column_driver,12,vp12/run1_2018-05-24-15-44-28.ids_5,59,0,sitting_still,safe,train,27132
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann105__ch1.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,105,1,sitting_still,safe,train,32812
inner_mirror__run1_2018-05-22-13-28-51.ids_1__vp4__ann126__ch13.jpg,inner_mirror,4,vp4/run1_2018-05-22-13-28-51.ids_1,126,13,sitting_still,safe,train,57328
ceiling__run1_2018-05-23-13-16-52.ids_3__vp7__ann34__ch8.jpg,ceiling,7,vp7/run1_2018-05-23-13-16-52.ids_3,34,8,sitting_still,safe,train,13870
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann71__ch0.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,71,0,sitting_still,safe,test,30038
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann6__ch1.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,6,1,fastening_seat_belt,safe,train,449
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann18__ch3.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,18,3,sitting_still,safe,train,10804
steering_wheel__run1b_2018-05-23-16-19-17.ids_4__vp9__ann68__ch1.jpg,steering_wheel,9,vp9/run1b_2018-05-23-16-19-17.ids_4,68,1,taking_off_sunglasses,safe,train,18901
a_column_driver__run2_2018-05-29-14-33-44.ids_5__vp1__ann20__ch9.jpg,a_column_driver,1,vp1/run2_2018-05-29-14-33-44.ids_5,20,9,sitting_still,safe,train,14217
ceiling__run1_2018-05-22-13-28-51.ids_3__vp4__ann15__ch3.jpg,ceiling,4,vp4/run1_2018-05-22-13-28-51.ids_3,15,3,looking_or_moving_around (e.g. searching),safe,train,14571
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann45__ch10.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,45,10,sitting_still,safe,train,23879
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann58__ch1.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,58,1,fastening_seat_belt,safe,train,19367
a_column_driver__run1_2018-05-30-13-05-35.ids_5__vp15__ann116__ch1.jpg,a_column_driver,15,vp15/run1_2018-05-30-13-05-35.ids_5,116,1,sitting_still,safe,val,36054
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann98__ch6.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,98,6,sitting_still,safe,train,34881
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann132__ch12.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,132,12,sitting_still,safe,test,49619
steering_wheel__run1_2018-05-24-15-44-28.ids_4__vp12__ann45__ch8.jpg,steering_wheel,12,vp12/run1_2018-05-24-15-44-28.ids_4,45,8,sitting_still,safe,train,22453
ceiling__run1d_2018-05-23-14-54-38.ids_3__vp8__ann29__ch6.jpg,ceiling,8,vp8/run1d_2018-05-23-14-54-38.ids_3,29,6,sitting_still,safe,train,18037
inner_mirror__run2_2018-05-29-14-33-44.ids_1__vp1__ann81__ch43.jpg,inner_mirror,1,vp1/run2_2018-05-29-14-33-44.ids_1,81,43,sitting_still,safe,train,36767
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann3__ch2.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,3,2,fastening_seat_belt,safe,train,1569
ceiling__run1b_2018-05-08-08-46-01.ids_3__vp3__ann38__ch6.jpg,ceiling,3,vp3/run1b_2018-05-08-08-46-01.ids_3,38,6,sitting_still,safe,train,20159
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann75__ch5.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,75,5,sitting_still,safe,train,23725
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann3__ch0.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,3,0,fastening_seat_belt,safe,test,435
a_column_driver__run2_2018-05-30-13-34-33.ids_5__vp15__ann110__ch2.jpg,a_column_driver,15,vp15/run2_2018-05-30-13-34-33.ids_5,110,2,sitting_still,safe,val,31769
ceiling__run2_2018-05-29-16-03-37.ids_3__vp3__ann37__ch5.jpg,ceiling,3,vp3/run2_2018-05-29-16-03-37.ids_3,37,5,sitting_still,safe,train,17388
a_column_driver__run2_2018-05-24-14-08-46.ids_5__vp10__ann30__ch0.jpg,a_column_driver,10,vp10/run2_2018-05-24-14-08-46.ids_5,30,0,sitting_still,safe,train,16837
a_column_driver__run2b_2018-05-22-15-50-07.ids_5__vp5__ann45__ch29.jpg,a_column_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_5,45,29,sitting_still,safe,test,18744
ceiling__run2_2018-05-23-11-05-00.ids_3__vp6__ann44__ch0.jpg,ceiling,6,vp6/run2_2018-05-23-11-05-00.ids_3,44,0,sitting_still,safe,train,21188
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann118__ch4.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,118,4,sitting_still,safe,train,29777
a_column_driver__run2b_2018-05-22-15-50-07.ids_5__vp5__ann99__ch4.jpg,a_column_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_5,99,4,sitting_still,safe,test,34463
ceiling__run1_2018-05-29-15-21-10.ids_3__vp13__ann79__ch0.jpg,ceiling,13,vp13/run1_2018-05-29-15-21-10.ids_3,79,0,sitting_still,safe,test,35579
a_column_driver__run2_2018-05-23-15-30-27.ids_5__vp8__ann12__ch1.jpg,a_column_driver,8,vp8/run2_2018-05-23-15-30-27.ids_5,12,1,sitting_still,safe,train,6577
steering_wheel__run1_2018-05-30-13-05-35.ids_4__vp15__ann115__ch0.jpg,steering_wheel,15,vp15/run1_2018-05-30-13-05-35.ids_4,115,0,sitting_still,safe,val,35817
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann95__ch0.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,95,0,sitting_still,safe,train,31183
ceiling__run1_2018-05-22-13-28-51.ids_3__vp4__ann115__ch16.jpg,ceiling,4,vp4/run1_2018-05-22-13-28-51.ids_3,115,16,sitting_still,safe,train,53640
steering_wheel__run2_2018-05-24-14-08-46.ids_4__vp10__ann32__ch7.jpg,steering_wheel,10,vp10/run2_2018-05-24-14-08-46.ids_4,32,7,sitting_still,safe,train,18943
ceiling__run2_2018-05-30-11-34-54.ids_3__vp13__ann36__ch1.jpg,ceiling,13,vp13/run2_2018-05-30-11-34-54.ids_3,36,1,sitting_still,safe,test,17389
ceiling__run2_2018-05-29-16-03-37.ids_3__vp3__ann41__ch15.jpg,ceiling,3,vp3/run2_2018-05-29-16-03-37.ids_3,41,15,sitting_still,safe,train,19164
ceiling__run2_2018-05-23-11-05-00.ids_3__vp6__ann27__ch5.jpg,ceiling,6,vp6/run2_2018-05-23-11-05-00.ids_3,27,5,sitting_still,safe,train,14184
steering_wheel__run2_2018-05-29-16-03-37.ids_4__vp3__ann13__ch6.jpg,steering_wheel,3,vp3/run2_2018-05-29-16-03-37.ids_4,13,6,sitting_still,safe,train,7458
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann29__ch3.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,29,3,sitting_still,safe,train,17859
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann118__ch0.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,118,0,sitting_still,safe,val,35444
steering_wheel__run1_2018-05-29-15-21-10.ids_4__vp13__ann68__ch3.jpg,steering_wheel,13,vp13/run1_2018-05-29-15-21-10.ids_4,68,3,sitting_still,safe,test,32570
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann61__ch3.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,61,3,sitting_still,safe,val,18813
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann62__ch0.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,62,0,looking_or_moving_around (e.g. searching),safe,train,20607
a_column_driver__run1_2018-05-03-14-08-31.ids_5__vp2__ann64__ch1.jpg,a_column_driver,2,vp2/run1_2018-05-03-14-08-31.ids_5,64,1,sitting_still,safe,train,37467
inner_mirror__run1_2018-05-29-15-21-10.ids_1__vp13__ann79__ch49.jpg,inner_mirror,13,vp13/run1_2018-05-29-15-21-10.ids_1,79,49,sitting_still,safe,test,39979
ceiling__run2_2018-05-30-11-34-54.ids_3__vp13__ann74__ch11.jpg,ceiling,13,vp13/run2_2018-05-30-11-34-54.ids_3,74,11,sitting_still,safe,test,31802
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann112__ch2.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,112,2,sitting_still,safe,val,32787
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann75__ch3.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,75,3,sitting_still,safe,train,36047
ceiling__run1_2018-05-22-15-10-41.ids_3__vp5__ann137__ch6.jpg,ceiling,5,vp5/run1_2018-05-22-15-10-41.ids_3,137,6,sitting_still,safe,test,51205
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann33__ch0.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,33,0,taking_off_sunglasses,safe,val,16699
ceiling__run1_2018-05-30-10-11-09.ids_3__vp14__ann42__ch0.jpg,ceiling,14,vp14/run1_2018-05-30-10-11-09.ids_3,42,0,taking_off_sunglasses,safe,val,20231
a_column_driver__run2_2018-05-30-11-34-54.ids_5__vp13__ann74__ch40.jpg,a_column_driver,13,vp13/run2_2018-05-30-11-34-54.ids_5,74,40,sitting_still,safe,test,34506
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann115__ch10.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,115,10,sitting_still,safe,train,53095
a_column_driver__run2_2018-05-24-14-08-46.ids_5__vp10__ann27__ch13.jpg,a_column_driver,10,vp10/run2_2018-05-24-14-08-46.ids_5,27,13,sitting_still,safe,train,13859
steering_wheel__run1_2018-05-24-15-44-28.ids_4__vp12__ann4__ch0.jpg,steering_wheel,12,vp12/run1_2018-05-24-15-44-28.ids_4,4,0,sitting_still,safe,train,463
ceiling__run1d_2018-05-23-14-54-38.ids_3__vp8__ann92__ch7.jpg,ceiling,8,vp8/run1d_2018-05-23-14-54-38.ids_3,92,7,sitting_still,safe,train,43170
a_column_driver__run2b_2018-05-22-15-50-07.ids_5__vp5__ann58__ch10.jpg,a_column_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_5,58,10,sitting_still,safe,test,24808
a_column_driver__run2_2018-05-30-13-34-33.ids_5__vp15__ann89__ch0.jpg,a_column_driver,15,vp15/run2_2018-05-30-13-34-33.ids_5,89,0,sitting_still,safe,val,25567
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann52__ch7.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,52,7,sitting_still,safe,train,20935
a_column_driver__run2_2018-05-30-11-34-54.ids_5__vp13__ann77__ch12.jpg,a_column_driver,13,vp13/run2_2018-05-30-11-34-54.ids_5,77,12,sitting_still,safe,test,37410
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann32__ch4.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,32,4,sitting_still,safe,train,11459
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann6__ch1.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,6,1,fastening_seat_belt,safe,train,446
steering_wheel__run2_2018-05-30-10-42-33.ids_4__vp14__ann70__ch0.jpg,steering_wheel,14,vp14/run2_2018-05-30-10-42-33.ids_4,70,0,sitting_still,safe,val,28660
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann47__ch4.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,47,4,sitting_still,safe,train,14567
a_column_driver__run1_2018-05-24-15-44-28.ids_5__vp12__ann85__ch5.jpg,a_column_driver,12,vp12/run1_2018-05-24-15-44-28.ids_5,85,5,sitting_still,safe,train,35843
steering_wheel__run2_2018-05-23-15-30-27.ids_4__vp8__ann74__ch4.jpg,steering_wheel,8,vp8/run2_2018-05-23-15-30-27.ids_4,74,4,sitting_still,safe,train,22951
ceiling__run1_2018-05-30-13-05-35.ids_3__vp15__ann57__ch0.jpg,ceiling,15,vp15/run1_2018-05-30-13-05-35.ids_3,57,0,sitting_still,safe,val,16447
ceiling__run2_2018-05-30-11-34-54.ids_3__vp13__ann77__ch9.jpg,ceiling,13,vp13/run2_2018-05-30-11-34-54.ids_3,77,9,sitting_still,safe,test,37052
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann68__ch1.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,68,1,fastening_seat_belt,safe,val,26190
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann92__ch6.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,92,6,sitting_still,safe,train,43027
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann13__ch10.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,13,10,sitting_still,safe,train,11984
inner_mirror__run1_2018-05-24-15-44-28.ids_1__vp12__ann45__ch8.jpg,inner_mirror,12,vp12/run1_2018-05-24-15-44-28.ids_1,45,8,sitting_still,safe,train,22355
inner_mirror__run2_2018-05-29-14-33-44.ids_1__vp1__ann81__ch42.jpg,inner_mirror,1,vp1/run2_2018-05-29-14-33-44.ids_1,81,42,sitting_still,safe,train,36677
a_column_driver__run2_2018-05-30-11-34-54.ids_5__vp13__ann72__ch5.jpg,a_column_driver,13,vp13/run2_2018-05-30-11-34-54.ids_5,72,5,sitting_still,safe,test,30430
steering_wheel__run2b_2018-05-22-15-50-07.ids_4__vp5__ann32__ch6.jpg,steering_wheel,5,vp5/run2b_2018-05-22-15-50-07.ids_4,32,6,sitting_still,safe,test,11316
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann52__ch2.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,52,2,sitting_still,safe,train,20485
ceiling__run1_2018-05-24-13-44-01.ids_3__vp11__ann52__ch4.jpg,ceiling,11,vp11/run1_2018-05-24-13-44-01.ids_3,52,4,sitting_still,safe,test,23453
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann24__ch12.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,24,12,sitting_still,safe,train,19363
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann132__ch2.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,132,2,sitting_still,safe,test,48638
a_column_driver__run2_2018-05-29-14-33-44.ids_5__vp1__ann83__ch2.jpg,a_column_driver,1,vp1/run2_2018-05-29-14-33-44.ids_5,83,2,sitting_still,safe,train,37609
inner_mirror__run2_2018-05-29-14-33-44.ids_1__vp1__ann81__ch6.jpg,inner_mirror,1,vp1/run2_2018-05-29-14-33-44.ids_1,81,6,sitting_still,safe,train,33437
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann60__ch2.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,60,2,sitting_still,safe,test,15892
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann69__ch2.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,69,2,sitting_still,safe,train,33591
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann20__ch3.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,20,3,sitting_still,safe,train,13621
ceiling__run2_2018-05-29-16-03-37.ids_3__vp3__ann20__ch2.jpg,ceiling,3,vp3/run2_2018-05-29-16-03-37.ids_3,20,2,sitting_still,safe,train,13177
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann34__ch6.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,34,6,sitting_still,safe,train,13573
steering_wheel__run1_2018-05-23-10-21-45.ids_4__vp6__ann108__ch11.jpg,steering_wheel,6,vp6/run1_2018-05-23-10-21-45.ids_4,108,11,sitting_still,safe,train,52336
ceiling__run2_2018-05-22-14-25-04.ids_3__vp4__ann24__ch0.jpg,ceiling,4,vp4/run2_2018-05-22-14-25-04.ids_3,24,0,sitting_still,safe,train,18278
a_column_driver__run1d_2018-05-23-14-54-38.ids_5__vp8__ann29__ch6.jpg,a_column_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_5,29,6,sitting_still,safe,train,18094
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann95__ch2.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,95,2,sitting_still,safe,val,38448
steering_wheel__run2b_2018-05-22-15-50-07.ids_4__vp5__ann85__ch1.jpg,steering_wheel,5,vp5/run2b_2018-05-22-15-50-07.ids_4,85,1,sitting_still,safe,test,30261
inner_mirror__run2_2018-05-30-11-34-54.ids_1__vp13__ann8__ch1.jpg,inner_mirror,13,vp13/run2_2018-05-30-11-34-54.ids_1,8,1,sitting_still,safe,test,7282
a_column_co_driver__run1_2018-05-03-14-08-31.ids_2__vp2__ann44__ch6.jpg,a_column_co_driver,2,vp2/run1_2018-05-03-14-08-31.ids_2,44,6,sitting_still,safe,train,30065
a_column_driver__run1b_2018-05-29-14-02-47.ids_5__vp1__ann132__ch4.jpg,a_column_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_5,132,4,sitting_still,safe,train,34555
steering_wheel__run1_2018-05-29-15-21-10.ids_4__vp13__ann68__ch1.jpg,steering_wheel,13,vp13/run1_2018-05-29-15-21-10.ids_4,68,1,sitting_still,safe,test,32391
ceiling__run2_2018-05-30-10-42-33.ids_3__vp14__ann106__ch3.jpg,ceiling,14,vp14/run2_2018-05-30-10-42-33.ids_3,106,3,sitting_still,safe,val,41374
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann35__ch3.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,35,3,sitting_still,safe,test,20117
a_column_driver__run1d_2018-05-23-14-54-38.ids_5__vp8__ann29__ch12.jpg,a_column_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_5,29,12,sitting_still,safe,train,18632
inner_mirror__run2b_2018-05-23-13-54-07.ids_1__vp7__ann19__ch4.jpg,inner_mirror,7,vp7/run2b_2018-05-23-13-54-07.ids_1,19,4,sitting_still,safe,train,9625
ceiling__run2_2018-05-24-14-08-46.ids_3__vp10__ann27__ch4.jpg,ceiling,10,vp10/run2_2018-05-24-14-08-46.ids_3,27,4,sitting_still,safe,train,13030
